"ANNREF","CANTON","CANTON_MOD","CANTON_LIB","RA_3010_DIM2","RA_3010_DIM2_MOD","RA_3010_DIM2_LIB","RA_3010_DIM3","RA_3010_DIM3_MOD","RA_3010_DIM3_LIB","N118","N118_MOD","N118_LIB","N027","N027_MOD","N027_LIB","VALEUR","QUALITE","�..NOM"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",1,"Total Bovins","Taille du troupeau",3,"Dont 1 à 39 têtes (total bovins)","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Groupe d'indicateurs",10.01,"Exploitation",9,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",1,"Total Bovins","Taille du troupeau",3,"Dont 1 à 39 têtes (total bovins)","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Groupe d'indicateurs",40,"Cheptel",166,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",1,"Total Bovins","Taille du troupeau",3,"Dont 1 à 39 têtes (total bovins)","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",10.01,"Exploitation",7,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",1,"Total Bovins","Taille du troupeau",3,"Dont 1 à 39 têtes (total bovins)","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",40,"Cheptel",166,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",1,"Total Bovins","Taille du troupeau",5,"Dont 100 têtes ou plus (total bovins)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",10.01,"Exploitation",3,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",1,"Total Bovins","Taille du troupeau",5,"Dont 100 têtes ou plus (total bovins)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",40,"Cheptel",388,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",1,"Total Bovins","Taille du troupeau",5,"Dont 100 têtes ou plus (total bovins)","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",10.01,"Exploitation",3,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",1,"Total Bovins","Taille du troupeau",5,"Dont 100 têtes ou plus (total bovins)","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",40,"Cheptel",388,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",2,"Total Vaches","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",10.01,"Exploitation",45,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",2,"Total Vaches","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",40,"Cheptel",1339,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",2,"Total Vaches","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Groupe d'indicateurs",10.01,"Exploitation",23,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",2,"Total Vaches","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Groupe d'indicateurs",40,"Cheptel",533,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",2,"Total Vaches","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",10.01,"Exploitation",22,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",2,"Total Vaches","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",40,"Cheptel",806,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",2,"Total Vaches","Taille du troupeau",2,"Dont 1 à 19 têtes (vaches, chèvres, brebis nourrices, porcs, truies, poulets)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",10.01,"Exploitation",NA,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",2,"Total Vaches","Taille du troupeau",2,"Dont 1 à 19 têtes (vaches, chèvres, brebis nourrices, porcs, truies, poulets)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",40,"Cheptel",NA,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",2,"Total Vaches","Taille du troupeau",2,"Dont 1 à 19 têtes (vaches, chèvres, brebis nourrices, porcs, truies, poulets)","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Groupe d'indicateurs",10.01,"Exploitation",7,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",2,"Total Vaches","Taille du troupeau",2,"Dont 1 à 19 têtes (vaches, chèvres, brebis nourrices, porcs, truies, poulets)","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Groupe d'indicateurs",40,"Cheptel",57,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",2,"Total Vaches","Taille du troupeau",2,"Dont 1 à 19 têtes (vaches, chèvres, brebis nourrices, porcs, truies, poulets)","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",10.01,"Exploitation",NA,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",2,"Total Vaches","Taille du troupeau",2,"Dont 1 à 19 têtes (vaches, chèvres, brebis nourrices, porcs, truies, poulets)","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",40,"Cheptel",NA,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",2,"Total Vaches","Taille du troupeau",4,"Dont 80 têtes ou plus (vaches)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",10.01,"Exploitation",NA,"NON","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",2,"Total Vaches","Taille du troupeau",4,"Dont 80 têtes ou plus (vaches)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",40,"Cheptel",NA,"NON","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",2,"Total Vaches","Taille du troupeau",4,"Dont 80 têtes ou plus (vaches)","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",10.01,"Exploitation",NA,"NON","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",2,"Total Vaches","Taille du troupeau",4,"Dont 80 têtes ou plus (vaches)","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",40,"Cheptel",NA,"NON","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",4,"Vaches allaitantes","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",10.01,"Exploitation",45,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",4,"Vaches allaitantes","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",40,"Cheptel",1339,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",4,"Vaches allaitantes","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Groupe d'indicateurs",10.01,"Exploitation",23,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",4,"Vaches allaitantes","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Groupe d'indicateurs",40,"Cheptel",533,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",4,"Vaches allaitantes","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",10.01,"Exploitation",22,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",4,"Vaches allaitantes","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",40,"Cheptel",806,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",4,"Vaches allaitantes","Taille du troupeau",2,"Dont 1 à 19 têtes (vaches, chèvres, brebis nourrices, porcs, truies, poulets)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",10.01,"Exploitation",NA,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",4,"Vaches allaitantes","Taille du troupeau",2,"Dont 1 à 19 têtes (vaches, chèvres, brebis nourrices, porcs, truies, poulets)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",40,"Cheptel",NA,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",4,"Vaches allaitantes","Taille du troupeau",2,"Dont 1 à 19 têtes (vaches, chèvres, brebis nourrices, porcs, truies, poulets)","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Groupe d'indicateurs",10.01,"Exploitation",7,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",4,"Vaches allaitantes","Taille du troupeau",2,"Dont 1 à 19 têtes (vaches, chèvres, brebis nourrices, porcs, truies, poulets)","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Groupe d'indicateurs",40,"Cheptel",57,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",4,"Vaches allaitantes","Taille du troupeau",2,"Dont 1 à 19 têtes (vaches, chèvres, brebis nourrices, porcs, truies, poulets)","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",10.01,"Exploitation",NA,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",4,"Vaches allaitantes","Taille du troupeau",2,"Dont 1 à 19 têtes (vaches, chèvres, brebis nourrices, porcs, truies, poulets)","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",40,"Cheptel",NA,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",4,"Vaches allaitantes","Taille du troupeau",4,"Dont 80 têtes ou plus (vaches)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",10.01,"Exploitation",NA,"NON","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",4,"Vaches allaitantes","Taille du troupeau",4,"Dont 80 têtes ou plus (vaches)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",40,"Cheptel",NA,"NON","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",4,"Vaches allaitantes","Taille du troupeau",4,"Dont 80 têtes ou plus (vaches)","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",10.01,"Exploitation",NA,"NON","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",4,"Vaches allaitantes","Taille du troupeau",4,"Dont 80 têtes ou plus (vaches)","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",40,"Cheptel",NA,"NON","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",5,"Bovins d'un an ou plus","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",10.01,"Exploitation",44,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",5,"Bovins d'un an ou plus","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",40,"Cheptel",348,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",5,"Bovins d'un an ou plus","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Groupe d'indicateurs",10.01,"Exploitation",22,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",5,"Bovins d'un an ou plus","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Groupe d'indicateurs",40,"Cheptel",165,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",5,"Bovins d'un an ou plus","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",10.01,"Exploitation",22,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",5,"Bovins d'un an ou plus","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",40,"Cheptel",183,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",6,"Bovins de moins d'un an","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",10.01,"Exploitation",40,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",6,"Bovins de moins d'un an","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",40,"Cheptel",592,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",6,"Bovins de moins d'un an","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Groupe d'indicateurs",10.01,"Exploitation",21,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",6,"Bovins de moins d'un an","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Groupe d'indicateurs",40,"Cheptel",259,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",6,"Bovins de moins d'un an","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",10.01,"Exploitation",19,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",6,"Bovins de moins d'un an","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",40,"Cheptel",333,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",7,"Total Equidés","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",10.01,"Exploitation",14,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",7,"Total Equidés","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",40,"Cheptel",47,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",7,"Total Equidés","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Groupe d'indicateurs",10.01,"Exploitation",7,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",7,"Total Equidés","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Groupe d'indicateurs",40,"Cheptel",20,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",7,"Total Equidés","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",10.01,"Exploitation",7,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",7,"Total Equidés","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",40,"Cheptel",27,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",8,"Chèvres","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",10.01,"Exploitation",9,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",8,"Chèvres","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",40,"Cheptel",446,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",8,"Chèvres","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Groupe d'indicateurs",10.01,"Exploitation",NA,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",8,"Chèvres","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Groupe d'indicateurs",40,"Cheptel",NA,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",8,"Chèvres","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",10.01,"Exploitation",NA,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",8,"Chèvres","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",40,"Cheptel",NA,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",8,"Chèvres","Taille du troupeau",2,"Dont 1 à 19 têtes (vaches, chèvres, brebis nourrices, porcs, truies, poulets)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",10.01,"Exploitation",NA,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",8,"Chèvres","Taille du troupeau",2,"Dont 1 à 19 têtes (vaches, chèvres, brebis nourrices, porcs, truies, poulets)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",40,"Cheptel",NA,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",8,"Chèvres","Taille du troupeau",2,"Dont 1 à 19 têtes (vaches, chèvres, brebis nourrices, porcs, truies, poulets)","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Groupe d'indicateurs",10.01,"Exploitation",NA,"NON","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",8,"Chèvres","Taille du troupeau",2,"Dont 1 à 19 têtes (vaches, chèvres, brebis nourrices, porcs, truies, poulets)","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Groupe d'indicateurs",40,"Cheptel",NA,"NON","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",8,"Chèvres","Taille du troupeau",2,"Dont 1 à 19 têtes (vaches, chèvres, brebis nourrices, porcs, truies, poulets)","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",10.01,"Exploitation",NA,"NON","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",8,"Chèvres","Taille du troupeau",2,"Dont 1 à 19 têtes (vaches, chèvres, brebis nourrices, porcs, truies, poulets)","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",40,"Cheptel",NA,"NON","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",8,"Chèvres","Taille du troupeau",6,"Dont 150 têtes ou plus (chèvres, brebis nourrices)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",10.01,"Exploitation",NA,"NON","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",8,"Chèvres","Taille du troupeau",6,"Dont 150 têtes ou plus (chèvres, brebis nourrices)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",40,"Cheptel",NA,"NON","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",8,"Chèvres","Taille du troupeau",6,"Dont 150 têtes ou plus (chèvres, brebis nourrices)","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",10.01,"Exploitation",NA,"NON","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",8,"Chèvres","Taille du troupeau",6,"Dont 150 têtes ou plus (chèvres, brebis nourrices)","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",40,"Cheptel",NA,"NON","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",9,"Brebis nourrices","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",10.01,"Exploitation",NA,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",9,"Brebis nourrices","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",40,"Cheptel",NA,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",9,"Brebis nourrices","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",10.01,"Exploitation",NA,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",9,"Brebis nourrices","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",40,"Cheptel",NA,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",9,"Brebis nourrices","Taille du troupeau",2,"Dont 1 à 19 têtes (vaches, chèvres, brebis nourrices, porcs, truies, poulets)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",10.01,"Exploitation",NA,"NON","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",9,"Brebis nourrices","Taille du troupeau",2,"Dont 1 à 19 têtes (vaches, chèvres, brebis nourrices, porcs, truies, poulets)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",40,"Cheptel",NA,"NON","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",9,"Brebis nourrices","Taille du troupeau",2,"Dont 1 à 19 têtes (vaches, chèvres, brebis nourrices, porcs, truies, poulets)","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",10.01,"Exploitation",NA,"NON","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",9,"Brebis nourrices","Taille du troupeau",2,"Dont 1 à 19 têtes (vaches, chèvres, brebis nourrices, porcs, truies, poulets)","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",40,"Cheptel",NA,"NON","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",10,"Brebis laitières","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",10.01,"Exploitation",NA,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",10,"Brebis laitières","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",40,"Cheptel",NA,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",10,"Brebis laitières","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Groupe d'indicateurs",10.01,"Exploitation",NA,"NON","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",10,"Brebis laitières","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Groupe d'indicateurs",40,"Cheptel",NA,"NON","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",10,"Brebis laitières","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",10.01,"Exploitation",NA,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",10,"Brebis laitières","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",40,"Cheptel",NA,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",10,"Brebis laitières","Taille du troupeau",7,"Dont 200 têtes ou plus (brebis laitières, truies)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",10.01,"Exploitation",NA,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",10,"Brebis laitières","Taille du troupeau",7,"Dont 200 têtes ou plus (brebis laitières, truies)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",40,"Cheptel",NA,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",10,"Brebis laitières","Taille du troupeau",7,"Dont 200 têtes ou plus (brebis laitières, truies)","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",10.01,"Exploitation",NA,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",10,"Brebis laitières","Taille du troupeau",7,"Dont 200 têtes ou plus (brebis laitières, truies)","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",40,"Cheptel",NA,"OUI","RA_3010"
2000,"CANTON","2B41","Prunelli-di-Fiumorbo","Cheptel",11,"Total Porcins","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",10.01,"Exploitation",NA,"OUI","RA_3010"
