"nom","annref","canton","canton_mod","canton_lib","ra_3010_dim2","ra_3010_dim2_mod","ra_3010_dim2_lib","ra_3010_dim3","ra_3010_dim3_mod","ra_3010_dim3_lib","n118","n118_mod","n118_lib","n027","n027_mod","n027_lib","valeur","qualite"
"ra_3010",2010,"canton","2b05","belgodere","cheptel",9,"brebis nourrices","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",NA,"non"
"ra_3010",2010,"canton","2b05","belgodere","cheptel",9,"brebis nourrices","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",NA,"oui"
"ra_3010",2010,"canton","2b05","belgodere","cheptel",10,"brebis laitieres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",6992,"oui"
"ra_3010",2010,"canton","2b05","belgodere","cheptel",10,"brebis laitieres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",665,"oui"
"ra_3010",2010,"canton","2b05","belgodere","cheptel",10,"brebis laitieres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",6327,"oui"
"ra_3010",2010,"canton","2b05","belgodere","cheptel",11,"total porcins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",21,"oui"
"ra_3010",2010,"canton","2b05","belgodere","cheptel",11,"total porcins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",21,"oui"
"ra_3010",2010,"canton","2b05","belgodere","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",NA,"non"
"ra_3010",2010,"canton","2b05","belgodere","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",NA,"non"
"ra_3010",2010,"canton","2b05","belgodere","cheptel",13,"poulets de chair et coq","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",NA,"non"
"ra_3010",2010,"canton","2b05","belgodere","cheptel",13,"poulets de chair et coq","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",NA,"non"
"ra_3010",2010,"canton","2b08","borgo","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1312,"oui"
"ra_3010",2010,"canton","2b08","borgo","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",NA,"oui"
"ra_3010",2010,"canton","2b08","borgo","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",NA,"oui"
"ra_3010",2010,"canton","2b08","borgo","cheptel",2,"total vaches","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",839,"oui"
"ra_3010",2010,"canton","2b08","borgo","cheptel",2,"total vaches","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",NA,"oui"
"ra_3010",2010,"canton","2b08","borgo","cheptel",2,"total vaches","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",NA,"oui"
"ra_3010",2010,"canton","2b08","borgo","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",839,"oui"
"ra_3010",2010,"canton","2b08","borgo","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",NA,"oui"
"ra_3010",2010,"canton","2b08","borgo","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",NA,"oui"
"ra_3010",2010,"canton","2b08","borgo","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",131,"oui"
"ra_3010",2010,"canton","2b08","borgo","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",19,"oui"
"ra_3010",2010,"canton","2b08","borgo","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",112,"oui"
"ra_3010",2010,"canton","2b08","borgo","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",342,"oui"
"ra_3010",2010,"canton","2b08","borgo","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",NA,"oui"
"ra_3010",2010,"canton","2b08","borgo","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",NA,"oui"
"ra_3010",2010,"canton","2b08","borgo","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",102,"oui"
"ra_3010",2010,"canton","2b08","borgo","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",37,"oui"
"ra_3010",2010,"canton","2b08","borgo","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",65,"oui"
"ra_3010",2010,"canton","2b08","borgo","cheptel",8,"chevres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",NA,"oui"
"ra_3010",2010,"canton","2b08","borgo","cheptel",8,"chevres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",NA,"oui"
"ra_3010",2010,"canton","2b08","borgo","cheptel",9,"brebis nourrices","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",NA,"oui"
"ra_3010",2010,"canton","2b08","borgo","cheptel",9,"brebis nourrices","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",NA,"oui"
"ra_3010",2010,"canton","2b08","borgo","cheptel",10,"brebis laitieres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",NA,"oui"
"ra_3010",2010,"canton","2b08","borgo","cheptel",10,"brebis laitieres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",NA,"non"
"ra_3010",2010,"canton","2b08","borgo","cheptel",10,"brebis laitieres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",NA,"oui"
"ra_3010",2010,"canton","2b08","borgo","cheptel",11,"total porcins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",NA,"oui"
"ra_3010",2010,"canton","2b08","borgo","cheptel",11,"total porcins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",NA,"non"
"ra_3010",2010,"canton","2b08","borgo","cheptel",11,"total porcins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",NA,"non"
"ra_3010",2010,"canton","2b08","borgo","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",NA,"non"
"ra_3010",2010,"canton","2b08","borgo","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",NA,"non"
"ra_3010",2010,"canton","2b08","borgo","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",NA,"non"
"ra_3010",2010,"canton","2b08","borgo","cheptel",13,"poulets de chair et coq","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",NA,"non"
"ra_3010",2010,"canton","2b08","borgo","cheptel",13,"poulets de chair et coq","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",NA,"non"
"ra_3010",2010,"canton","2b09","sagro-di-santa-giulia","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",NA,"oui"
"ra_3010",2010,"canton","2b09","sagro-di-santa-giulia","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",NA,"non"
"ra_3010",2010,"canton","2b09","sagro-di-santa-giulia","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",NA,"oui"
"ra_3010",2010,"canton","2b09","sagro-di-santa-giulia","cheptel",2,"total vaches","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",NA,"oui"
"ra_3010",2010,"canton","2b09","sagro-di-santa-giulia","cheptel",2,"total vaches","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",NA,"non"
"ra_3010",2010,"canton","2b09","sagro-di-santa-giulia","cheptel",2,"total vaches","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",NA,"oui"
"ra_3010",2010,"canton","2b09","sagro-di-santa-giulia","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",NA,"oui"
"ra_3010",2010,"canton","2b09","sagro-di-santa-giulia","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",NA,"non"
"ra_3010",2010,"canton","2b09","sagro-di-santa-giulia","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",NA,"oui"
"ra_3010",2010,"canton","2b09","sagro-di-santa-giulia","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",30,"oui"
"ra_3010",2010,"canton","2b09","sagro-di-santa-giulia","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",NA,"non"
"ra_3010",2010,"canton","2b09","sagro-di-santa-giulia","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",NA,"oui"
"ra_3010",2010,"canton","2b09","sagro-di-santa-giulia","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",47,"oui"
"ra_3010",2010,"canton","2b09","sagro-di-santa-giulia","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",NA,"non"
"ra_3010",2010,"canton","2b09","sagro-di-santa-giulia","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",NA,"oui"
"ra_3010",2010,"canton","2b09","sagro-di-santa-giulia","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",NA,"non"
"ra_3010",2010,"canton","2b09","sagro-di-santa-giulia","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",NA,"non"
"ra_3010",2010,"canton","2b09","sagro-di-santa-giulia","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",NA,"non"
"ra_3010",2010,"canton","2b09","sagro-di-santa-giulia","cheptel",8,"chevres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",NA,"non"
"ra_3010",2010,"canton","2b09","sagro-di-santa-giulia","cheptel",8,"chevres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",NA,"non"
"ra_3010",2010,"canton","2b09","sagro-di-santa-giulia","cheptel",9,"brebis nourrices","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",NA,"non"
"ra_3010",2010,"canton","2b09","sagro-di-santa-giulia","cheptel",9,"brebis nourrices","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",NA,"non"
"ra_3010",2010,"canton","2b09","sagro-di-santa-giulia","cheptel",10,"brebis laitieres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",NA,"non"
"ra_3010",2010,"canton","2b09","sagro-di-santa-giulia","cheptel",10,"brebis laitieres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",NA,"non"
"ra_3010",2010,"canton","2b09","sagro-di-santa-giulia","cheptel",11,"total porcins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",NA,"non"
"ra_3010",2010,"canton","2b09","sagro-di-santa-giulia","cheptel",11,"total porcins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",NA,"non"
"ra_3010",2010,"canton","2b09","sagro-di-santa-giulia","cheptel",11,"total porcins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",NA,"non"
"ra_3010",2010,"canton","2b09","sagro-di-santa-giulia","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",NA,"non"
"ra_3010",2010,"canton","2b09","sagro-di-santa-giulia","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",NA,"non"
"ra_3010",2010,"canton","2b09","sagro-di-santa-giulia","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",NA,"non"
"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",6732,"oui"
"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",NA,"oui"
"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",NA,"oui"
"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",2,"total vaches","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",4220,"oui"
"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",2,"total vaches","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",NA,"oui"
"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",2,"total vaches","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",NA,"oui"
"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",4220,"oui"
"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",NA,"oui"
"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",NA,"oui"
"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1191,"oui"
"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",148,"oui"
"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",1043,"oui"
"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1321,"oui"
"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",181,"oui"
"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",1140,"oui"
"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",140,"oui"
"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",35,"oui"
"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",105,"oui"
"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",8,"chevres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1519,"oui"
"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",8,"chevres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",NA,"non"
"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",8,"chevres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",NA,"oui"
"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",9,"brebis nourrices","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",NA,"oui"
"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",9,"brebis nourrices","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",NA,"non"
"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",9,"brebis nourrices","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",NA,"oui"
"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",10,"brebis laitieres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",2791,"oui"
"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",10,"brebis laitieres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",309,"oui"
"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",10,"brebis laitieres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",2482,"oui"
"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",11,"total porcins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1141,"oui"
"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",11,"total porcins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",NA,"oui"
"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",11,"total porcins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",NA,"oui"
"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",143,"oui"
"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",34,"oui"
"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",109,"oui"
"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",13,"poulets de chair et coq","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",NA,"oui"
"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",13,"poulets de chair et coq","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",NA,"oui"
"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",13,"poulets de chair et coq","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",NA,"non"
"ra_3010",2010,"canton","2b11","calenzana","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",2442,"oui"
"ra_3010",2010,"canton","2b11","calenzana","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",733,"oui"
"ra_3010",2010,"canton","2b11","calenzana","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",1709,"oui"
"ra_3010",2010,"canton","2b11","calenzana","cheptel",2,"total vaches","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1552,"oui"
"ra_3010",2010,"canton","2b11","calenzana","cheptel",2,"total vaches","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",428,"oui"
"ra_3010",2010,"canton","2b11","calenzana","cheptel",2,"total vaches","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",1124,"oui"
"ra_3010",2010,"canton","2b11","calenzana","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1552,"oui"
"ra_3010",2010,"canton","2b11","calenzana","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",428,"oui"
